Gene	Ensembl	MGI	Sum
Tmsb10	true	false	1
Tmsb15a	true	false	1
Tmsb15b1	true	false	1
Tmsb15l	true	false	1
Tmtc2	true	false	1
Tnfrsf10b	true	false	1
Tnfrsf12a	true	false	1
Tnpo2	true	false	1
Tomm5	true	false	1
Tomt	true	false	1
Toporsl	true	false	1
Tpm2	true	false	1
Tpm3	true	false	1
Trappc8	true	false	1
Trim52	true	false	1
Trim80	true	false	1
Trir	true	false	1
Trpc2	true	false	1
Tspyl3	true	false	1
Tssk5	true	false	1
Tstd3	true	false	1
Ttc39d	true	false	1
Ttc41	true	false	1
Ttll5	true	false	1
Ttyh1	true	false	1
Tunar	true	false	1
Uba52	true	false	1
Ube2d2b	true	false	1
Ube2dnl1	true	false	1
Ube2dnl2	true	false	1
Ugt2b1	true	false	1
Ugt2b34	true	false	1
Ugt2b35	true	false	1
Ugt2b36	true	false	1
Ugt2b37	true	false	1
Ugt2b38	true	false	1
Ugt2b5	true	false	1
Uhrf1bp1l	true	false	1
Ulbp1	true	false	1
Uox	true	false	1
Urad	true	false	1
Usp17la	true	false	1
Usp17lb	true	false	1
Usp17lc	true	false	1
Usp17ld	true	false	1
Usp17le	true	false	1
Usp26	true	false	1
Usp9x	true	false	1
Utf1	true	false	1
Uts2r	true	false	1
Vamp9	true	false	1
Vinac1	true	false	1
Vma21	true	false	1
Vmn1r184	true	false	1
Vmn1r185	true	false	1
Vmn1r224	true	false	1
Vmn1r225	true	false	1
Vmn1r226	true	false	1
Vmn1r228	true	false	1
Vmn1r229	true	false	1
Vmn1r231	true	false	1
Vmn1r232	true	false	1
Vmn1r66	true	false	1
Vmn1r67	true	false	1
Vmn1r68	true	false	1
Vmn1r69	true	false	1
Vmn1r71	true	false	1
Vwde	true	false	1
Wbp11	true	false	1
Wdr83	true	false	1
Wdr83os	true	false	1
Wdr95	true	false	1
Wfdc17	true	false	1
Wfdc21	true	false	1
Wfdc6a	true	false	1
Wfdc6b	true	false	1
Xlr3a	true	false	1
Xlr3b	true	false	1
Xlr3c	true	false	1
Xlr4a	true	false	1
Xlr4b	true	false	1
Xlr4c	true	false	1
Xlr5a	true	false	1
Xlr5b	true	false	1
Xlr5c	true	false	1
Yjefn3	true	false	1
Yy2	true	false	1
Zc3h10	true	false	1
Zcchc12	true	false	1
Zcchc18	true	false	1
Zcwpw2	true	false	1
Zfp111	true	false	1
Zfp119a	true	false	1
Zfp119b	true	false	1
Zfp120	true	false	1
Zfp184	true	false	1
Zfp26	true	false	1
Zfp267	true	false	1
Zfp268	true	false	1
Zfp27	true	false	1
Zfp273	true	false	1
Zfp275	true	false	1
Zfp345	true	false	1
Zfp385a	true	false	1
Zfp418	true	false	1
Zfp429	true	false	1
Zfp455	true	false	1
Zfp456	true	false	1
Zfp493	true	false	1
Zfp53	true	false	1
Zfp568	true	false	1
Zfp58	true	false	1
Zfp600	true	false	1
Zfp653	true	false	1
Zfp663	true	false	1
Zfp677	true	false	1
Zfp683	true	false	1
Zfp707	true	false	1
Zfp708	true	false	1
Zfp710	true	false	1
Zfp715	true	false	1
Zfp72	true	false	1
Zfp747	true	false	1
Zfp758	true	false	1
Zfp772	true	false	1
Zfp775	true	false	1
Zfp780b	true	false	1
Zfp811	true	false	1
Zfp825	true	false	1
Zfp846	true	false	1
Zfp85	true	false	1
Zfp87	true	false	1
Zfp870	true	false	1
Zfp874a	true	false	1
Zfp874b	true	false	1
Zfp930	true	false	1
Zfp931	true	false	1
Zfp932	true	false	1
Zfp933	true	false	1
Zfp934	true	false	1
Zfp935	true	false	1
Zfp936	true	false	1
Zfp937	true	false	1
Zfp938	true	false	1
Zfp951	true	false	1
Zfp954	true	false	1
Zfp958	true	false	1
Zfp959	true	false	1
Zfp960	true	false	1
Zfp968	true	false	1
Zfp97	true	false	1
Zfp970	true	false	1
Zfp971	true	false	1
Zfp973	true	false	1
Zfp974	true	false	1
Zfp975	true	false	1
Zfp976	true	false	1
Zfp983	true	false	1
Zfp997	true	false	1
Zfyve16	true	false	1
Zgrf1	true	false	1
Zmat4	true	false	1
Zp3r	true	false	1
Zrsr2	true	false	1
Zscan4b	true	false	1
Zscan4c	true	false	1
Zscan4d	true	false	1
Zscan4f	true	false	1
Zxdb	true	false	1
0610010F05Rik	false	true	1
0610012G03Rik	false	true	1
1110008P14Rik	false	true	1
1520401A03Rik	false	true	1
1700001C19Rik	false	true	1
1700040F15Rik	false	true	1
1700042G07Rik	false	true	1
1700123L14Rik	false	true	1
1810020O05Rik	false	true	1
1810058I24Rik	false	true	1
2310034G01Rik	false	true	1
2410137M14Rik	false	true	1
2610001J05Rik	false	true	1
2610021A01Rik	false	true	1
2610301B20Rik	false	true	1
2700081O15Rik	false	true	1
2810006K23Rik	false	true	1
3110001I22Rik	false	true	1
4930402H24Rik	false	true	1
4930433I11Rik	false	true	1
4930444G20Rik	false	true	1
4930467E23Rik	false	true	1
4931417E11Rik	false	true	1
4931428L18Rik	false	true	1
4932415D10Rik	false	true	1
4933400A11Rik	false	true	1
4933405O20Rik	false	true	1
4933424G06Rik	false	true	1
5730480H06Rik	false	true	1
9030025P20Rik	false	true	1
A26c2	false	true	1
A26c3	false	true	1
AA792892	false	true	1
AF366264	false	true	1
ARVCF	false	true	1
AU015836	false	true	1
Anapc15-ps	false	true	1
Ang5	false	true	1
Arxes1	false	true	1
Atg4a-ps	false	true	1
B020011L13Rik	false	true	1
BC025920	false	true	1
BC029722	false	true	1
BC035947	false	true	1
BC048403	false	true	1
BC049762	false	true	1
C130073F10Rik	false	true	1
C330007P06Rik	false	true	1
CXorf58	false	true	1
Cc2d2b	false	true	1
Ccdc144b	false	true	1
Ccl21d	false	true	1
Cd209f	false	true	1
Cd300ld2	false	true	1
Cd300ld4	false	true	1
Cdc34b	false	true	1
Ces1h	false	true	1
Cldn34c2	false	true	1
Clec2m	false	true	1
Clec4b2	false	true	1
Commd1b	false	true	1
Cox5b-ps	false	true	1
Cramp1l	false	true	1
Cstdc2	false	true	1
Cyp3a41b	false	true	1
Cyp4f13	false	true	1
Cyp4f16	false	true	1
Cyp4f17	false	true	1
Cyp4f37	false	true	1
D10Wsu102e	false	true	1
D230025D16Rik	false	true	1
Defa20	false	true	1
Defa33	false	true	1
Defa38	false	true	1
Defa42	false	true	1
Derpc	false	true	1
Dnmt3c	false	true	1
Doxl1	false	true	1
Doxl2	false	true	1
Dpep2nb	false	true	1
Dupd1	false	true	1
Dynlt1a	false	true	1
Dynlt1f	false	true	1
Dynlt2a1	false	true	1
E330014E10Rik	false	true	1
EPPK1	false	true	1
Eif4a3l2	false	true	1
Entpd4	false	true	1
Etfbl	false	true	1
Fam155a	false	true	1
Fam160a1	false	true	1
Fam160a2	false	true	1
Fam160b1	false	true	1
Fam160b2	false	true	1
Fam205a3	false	true	1
Fam205a4	false	true	1
Fbxw25	false	true	1
Fbxw27	false	true	1
Flg	false	true	1
Foxl3	false	true	1
Ftl1-ps1	false	true	1
G530012D18Rik	false	true	1
Gal3st2b	false	true	1
Galnt2l	false	true	1
Glipr1l3	false	true	1
Gm10037	false	true	1
Gm10058	false	true	1
Gm10096	false	true	1
Gm10147	false	true	1
Gm10153	false	true	1
Gm10230	false	true	1
Gm10256	false	true	1
Gm10272	false	true	1
Gm10320	false	true	1
Gm10334	false	true	1
Gm10352	false	true	1
Gm10358	false	true	1
Gm10486	false	true	1
Gm10487	false	true	1
Gm10542	false	true	1
Gm10591	false	true	1
Gm10681	false	true	1
Gm11100	false	true	1
Gm1123	false	true	1
Gm11236	false	true	1
Gm11237	false	true	1
Gm11238	false	true	1
Gm11239	false	true	1
Gm11487	false	true	1
Gm11554	false	true	1
Gm11555	false	true	1
Gm11569	false	true	1
Gm11595	false	true	1
Gm11756	false	true	1
Gm11757	false	true	1
Gm11758	false	true	1
Gm11808	false	true	1
Gm12184	false	true	1
Gm12248	false	true	1
Gm12394	false	true	1
Gm12666	false	true	1
Gm12789	false	true	1
Gm12790	false	true	1
Gm13043	false	true	1
Gm13057	false	true	1
Gm13102	false	true	1
Gm13305	false	true	1
Gm13306	false	true	1
Gm13547	false	true	1
Gm13693	false	true	1
Gm13694	false	true	1
Gm13696	false	true	1
Gm13697	false	true	1
Gm13698	false	true	1
Gm13871	false	true	1
Gm14226	false	true	1
Gm14548	false	true	1
Gm14632	false	true	1
Gm14698	false	true	1
Gm14819	false	true	1
Gm15262	false	true	1
Gm15319	false	true	1
Gm15448	false	true	1
Gm16367	false	true	1
Gm16405	false	true	1
Gm16430	false	true	1
Gm16513	false	true	1
Gm17018	false	true	1
Gm17266	false	true	1
Gm18336	false	true	1
Gm18596	false	true	1
Gm20390	false	true	1
Gm2042	false	true	1
Gm20422	false	true	1
Gm20431	false	true	1
Gm20458	false	true	1
Gm20489	false	true	1
Gm20503	false	true	1
Gm20509	false	true	1
Gm20517	false	true	1
Gm20518	false	true	1
Gm20521	false	true	1
Gm20547	false	true	1
Gm20604	false	true	1
Gm20605	false	true	1
Gm20671	false	true	1
Gm20683	false	true	1
Gm20695	false	true	1
Gm20715	false	true	1
Gm20716	false	true	1
Gm20736	false	true	1
Gm20741	false	true	1
Gm20792	false	true	1
Gm20814	false	true	1
Gm20817	false	true	1
Gm20820	false	true	1
Gm20824	false	true	1
Gm20835	false	true	1
Gm20837	false	true	1
Gm20838	false	true	1
Gm20843	false	true	1
Gm20850	false	true	1
Gm20855	false	true	1
Gm20869	false	true	1
Gm20870	false	true	1
Gm20883	false	true	1
Gm20888	false	true	1
Gm20894	false	true	1
Gm20896	false	true	1
Gm20897	false	true	1
Gm20903	false	true	1
Gm20905	false	true	1
Gm20906	false	true	1
Gm20908	false	true	1
Gm20916	false	true	1
Gm20920	false	true	1
Gm20929	false	true	1
Gm20931	false	true	1
Gm20937	false	true	1
Gm21094	false	true	1
Gm21117	false	true	1
Gm21119	false	true	1
Gm21173	false	true	1
Gm21209	false	true	1
Gm21256	false	true	1
Gm21258	false	true	1
Gm21294	false	true	1
Gm21317	false	true	1
Gm21366	false	true	1
Gm21409	false	true	1
Gm21411	false	true	1
Gm21477	false	true	1
Gm21488	false	true	1
Gm21497	false	true	1
Gm21518	false	true	1
Gm21627	false	true	1
Gm21650	false	true	1
Gm21677	false	true	1
Gm21704	false	true	1
Gm21739	false	true	1
Gm21760	false	true	1
Gm21858	false	true	1
Gm21861	false	true	1
Gm21865	false	true	1
Gm21876	false	true	1
Gm21885	false	true	1
Gm21969	false	true	1
Gm21970	false	true	1
Gm21973	false	true	1
Gm21974	false	true	1
Gm21981	false	true	1
Gm21983	false	true	1
Gm21985	false	true	1
Gm21987	false	true	1
Gm21988	false	true	1
Gm21992	false	true	1
Gm21996	false	true	1
Gm2411	false	true	1
Gm26920	false	true	1
Gm26938	false	true	1
Gm26965	false	true	1
Gm27029	false	true	1
Gm27179	false	true	1
Gm28035	false	true	1
Gm28040	false	true	1
Gm28041	false	true	1
Gm28042	false	true	1
Gm28043	false	true	1
Gm28044	false	true	1
Gm28051	false	true	1
Gm28102	false	true	1
Gm28168	false	true	1
Gm28230	false	true	1
Gm28360	false	true	1
Gm28490	false	true	1
Gm28510	false	true	1
Gm28539	false	true	1
Gm28551	false	true	1
Gm28553	false	true	1
Gm28576	false	true	1
Gm28635	false	true	1
Gm28778	false	true	1
Gm28827	false	true	1
Gm28845	false	true	1
Gm28870	false	true	1
Gm28891	false	true	1
Gm28897	false	true	1
Gm28919	false	true	1
Gm28961	false	true	1
Gm28998	false	true	1
Gm29094	false	true	1
Gm29110	false	true	1
Gm29276	false	true	1
Gm29289	false	true	1
Gm29394	false	true	1
Gm29554	false	true	1
Gm29564	false	true	1
Gm29582	false	true	1
Gm29609	false	true	1
Gm29866	false	true	1
Gm30083	false	true	1
Gm30737	false	true	1
Gm31371	false	true	1
Gm31571	false	true	1
Gm3183	false	true	1
Gm32717	false	true	1
Gm32802	false	true	1
Gm3286	false	true	1
Gm3435	false	true	1
Gm34653	false	true	1
Gm35134	false	true	1
Gm3550	false	true	1
Gm36028	false	true	1
Gm36176	false	true	1
Gm36255	false	true	1
Gm37240	false	true	1
Gm37388	false	true	1
Gm37389	false	true	1
Gm37797	false	true	1
Gm38100	false	true	1
Gm3839	false	true	1
Gm38392	false	true	1
Gm38393	false	true	1
Gm38394	false	true	1
Gm38431	false	true	1
Gm3854	false	true	1
Gm3858	false	true	1
Gm39566	false	true	1
Gm39653	false	true	1
Gm40193	false	true	1
Gm40460	false	true	1
Gm4125	false	true	1
Gm42372	false	true	1
Gm42416	false	true	1
Gm42417	false	true	1
Gm42420	false	true	1
Gm42421	false	true	1
Gm42517	false	true	1
Gm42669	false	true	1
Gm42674	false	true	1
Gm42688	false	true	1
Gm42715	false	true	1
Gm42742	false	true	1
Gm428	false	true	1
Gm42878	false	true	1
Gm42957	false	true	1
Gm4301	false	true	1
Gm4303	false	true	1
Gm4305	false	true	1
Gm43064	false	true	1
Gm43302	false	true	1
Gm4356	false	true	1
Gm43638	false	true	1
Gm43720	false	true	1
Gm4450	false	true	1
Gm44502	false	true	1
Gm44503	false	true	1
Gm44505	false	true	1
Gm44511	false	true	1
Gm44579	false	true	1
Gm44596	false	true	1
Gm44805	false	true	1
Gm44973	false	true	1
Gm45015	false	true	1
Gm45062	false	true	1
Gm45234	false	true	1
Gm45261	false	true	1
Gm45337	false	true	1
Gm4553	false	true	1
Gm4559	false	true	1
Gm45618	false	true	1
Gm45623	false	true	1
Gm45692	false	true	1
Gm45711	false	true	1
Gm45716	false	true	1
Gm45753	false	true	1
Gm45785	false	true	1
Gm45799	false	true	1
Gm45808	false	true	1
Gm45837	false	true	1
Gm45928	false	true	1
Gm4737	false	true	1
Gm49320	false	true	1
Gm49322	false	true	1
Gm49333	false	true	1
Gm49336	false	true	1
Gm49337	false	true	1
Gm49340	false	true	1
Gm49342	false	true	1
Gm49345	false	true	1
Gm49354	false	true	1
Gm49355	false	true	1
Gm49358	false	true	1
Gm49361	false	true	1
Gm49366	false	true	1
Gm49368	false	true	1
Gm49369	false	true	1
Gm49373	false	true	1
Gm49378	false	true	1
Gm49380	false	true	1
Gm49384	false	true	1
Gm49387	false	true	1
Gm49396	false	true	1
Gm49403	false	true	1
Gm49416	false	true	1
Gm49425	false	true	1
Gm49486	false	true	1
Gm49496	false	true	1
Gm49510	false	true	1
Gm49601	false	true	1
Gm49630	false	true	1
Gm49661	false	true	1
Gm49673	false	true	1
Gm49721	false	true	1
Gm49776	false	true	1
Gm49804	false	true	1
Gm49918	false	true	1
Gm50092	false	true	1
Gm50139	false	true	1
Gm50253	false	true	1
Gm50318	false	true	1
Gm50364	false	true	1
Gm50367	false	true	1
Gm50387	false	true	1
Gm50388	false	true	1
Gm50478	false	true	1
Gm5096	false	true	1
Gm5155	false	true	1
Gm5244	false	true	1
Gm52968	false	true	1
Gm52993	false	true	1
Gm53012	false	true	1
Gm5415	false	true	1
Gm5426	false	true	1
Gm5478	false	true	1
Gm5678	false	true	1
Gm5698	false	true	1
Gm5737	false	true	1
Gm5751	false	true	1
Gm5773	false	true	1
Gm5849	false	true	1
Gm5945	false	true	1
Gm5965	false	true	1
Gm6169	false	true	1
Gm6205	false	true	1
Gm6351	false	true	1
Gm6367	false	true	1
Gm6525	false	true	1
Gm6614	false	true	1
Gm6657	false	true	1
Gm7072	false	true	1
Gm7075	false	true	1
Gm7145	false	true	1
Gm7271	false	true	1
Gm7298	false	true	1
Gm7324	false	true	1
Gm7579	false	true	1
Gm7697	false	true	1
Gm7879	false	true	1
Gm884	false	true	1
Gm9008	false	true	1
Gm9040	false	true	1
Gm9044	false	true	1
Gm9045	false	true	1
Gm9046	false	true	1
Gm9048	false	true	1
Gm9049	false	true	1
Gm9495	false	true	1
Gm9507	false	true	1
Gm9736	false	true	1
Gm9774	false	true	1
Gm9803	false	true	1
Gm9833	false	true	1
Gm9844	false	true	1
Grrp1	false	true	1
H2-M11	false	true	1
H2-T24	false	true	1
H2al1a	false	true	1
H2al1b	false	true	1
H2al1c	false	true	1
H2al1d	false	true	1
H2al1e	false	true	1
H2al1f	false	true	1
H2al1g	false	true	1
H2al1h	false	true	1
H2al1i	false	true	1
H2al1j	false	true	1
H2al1k	false	true	1
H2al1m	false	true	1
H2al1o	false	true	1
H2al2a	false	true	1
H2al2b	false	true	1
H2al2c	false	true	1
H2bc6	false	true	1
H3c11	false	true	1
H3c13	false	true	1
H3c14	false	true	1
H3c15	false	true	1
H3c2	false	true	1
H3c3	false	true	1
H3c4	false	true	1
H3c7	false	true	1
H4c1	false	true	1
H4c12	false	true	1
H4c4	false	true	1
Hba-a2	false	true	1
Ifi202b	false	true	1
Ifi203	false	true	1
Ifi209	false	true	1
Il11ra2	false	true	1
Il1f5	false	true	1
Il1f6	false	true	1
Il1f8	false	true	1
Il1f9	false	true	1
Iltifb	false	true	1
Irgm2	false	true	1
Kifc1	false	true	1
Klre1	false	true	1
Klrh1	false	true	1
Klri1	false	true	1
Klri2	false	true	1
Krtap4-1	false	true	1
Krtap4-2	false	true	1
Krtap4-9	false	true	1
LIN54	false	true	1
Lrmp	false	true	1
Lrrc37a	false	true	1
Lrrc51	false	true	1
Mageb1	false	true	1
Mageb2	false	true	1
Mageb6b2	false	true	1
Map11	false	true	1
Maskbp3	false	true	1
Mfsd4b4	false	true	1
Mgam2-ps	false	true	1
Mindy4b-ps	false	true	1
Mpp5	false	true	1
Mpp6	false	true	1
Mrgpra2b	false	true	1
Msantd5	false	true	1
Ndufb1	false	true	1
Nipsnap3a	false	true	1
Nscme3l	false	true	1
Nutf2-ps1	false	true	1
OR5BS1P	false	true	1
Oit1	false	true	1
Olfr1096	false	true	1
Olfr1116	false	true	1
Olfr1118	false	true	1
Olfr1174	false	true	1
Olfr1175	false	true	1
Olfr1191-ps1	false	true	1
Olfr1192-ps1	false	true	1
Olfr1224-ps1	false	true	1
Olfr1291-ps1	false	true	1
Olfr1293-ps	false	true	1
Olfr1369-ps1	false	true	1
Olfr1425	false	true	1
Olfr1438-ps1	false	true	1
Olfr1493-ps1	false	true	1
Olfr156	false	true	1
Olfr1565	false	true	1
Olfr157	false	true	1
Olfr285	false	true	1
Olfr286	false	true	1
Olfr329	false	true	1
Olfr398	false	true	1
Olfr465-ps1	false	true	1
Olfr466	false	true	1
Olfr519	false	true	1
Olfr55	false	true	1
Olfr560	false	true	1
Olfr675	false	true	1
Olfr839-ps1	false	true	1
Olfr844	false	true	1
Olfr873	false	true	1
Pagr1b	false	true	1
Pcdha4	false	true	1
Pcdhga1	false	true	1
Pcdhga2	false	true	1
Pcdhga5	false	true	1
Pcdhga8	false	true	1
Pcdhgb6	false	true	1
Pcdhgb7	false	true	1
Pcdhgc4	false	true	1
Pigbos1	false	true	1
Plac9a	false	true	1
Pnmal1	false	true	1
Pnmal2	false	true	1
Ppp1r14bl	false	true	1
Pramel18	false	true	1
Pramel23	false	true	1
Pramel33	false	true	1
Pramel36	false	true	1
Pramel39	false	true	1
Pramel4	false	true	1
Pramel41	false	true	1
Pramel42	false	true	1
Pramel43	false	true	1
Pramel44	false	true	1
Pramel45	false	true	1
Pramel50	false	true	1
Prl3d1	false	true	1
Pttg1ip2	false	true	1
Pwwp4a	false	true	1
Pwwp4b	false	true	1
Pwwp4c	false	true	1
Pwwp4d	false	true	1
RPS6KA4	false	true	1
Rdh16f1	false	true	1
Rex2	false	true	1
Rhox13	false	true	1
Rplp2-ps1	false	true	1
Rps18-ps6	false	true	1
Rtl8b	false	true	1
SMIM39	false	true	1
SPATA5L1	false	true	1
Sap18b	false	true	1
Selenov	false	true	1
Serpina1a	false	true	1
Shld3	false	true	1
Siglech	false	true	1
Sirpb1b	false	true	1
Sirpb1c	false	true	1
Slfn3	false	true	1
Slxl1	false	true	1
Sly	false	true	1
Smim40	false	true	1
Smim40-ps	false	true	1
Smim43	false	true	1
Snapc1l	false	true	1
Snhg4	false	true	1
Spink10	false	true	1
Spink11	false	true	1
Spinkl	false	true	1
Spopfm1	false	true	1
Spopfm3	false	true	1
Srp54a	false	true	1
Sult2a4	false	true	1
Sult2a7	false	true	1
Sult5a1	false	true	1
Svs1	false	true	1
Svs2	false	true	1
TUSC3	false	true	1
Taz	false	true	1
Tdpoz2	false	true	1
Tdpoz5	false	true	1
Tdpoz6	false	true	1
Tdpoz7	false	true	1
Tdpoz8	false	true	1
Tdpoz9-ps1	false	true	1
Tes3-ps	false	true	1
Tesl2	false	true	1
Tex13c2	false	true	1
Tgif2lx2	false	true	1
Tmem189	false	true	1
Tmem250-ps	false	true	1
Tmem254a	false	true	1
Tmem28	false	true	1
Trim30b	false	true	1
Trim30c	false	true	1
Trim34b	false	true	1
Ubl5c	false	true	1
Ugt1a6a	false	true	1
Ugt1a8	false	true	1
Vmn1r239-ps	false	true	1
Wdr92	false	true	1
Zfp101	false	true	1
Zfp108	false	true	1
Zfp109	false	true	1
Zfp11	false	true	1
Zfp114	false	true	1
Zfp141	false	true	1
Zfp386	false	true	1
Zfp39	false	true	1
Zfp469	false	true	1
Zfp472	false	true	1
Zfp534	false	true	1
Zfp54	false	true	1
Zfp60	false	true	1
Zfp65	false	true	1
Zfp760	false	true	1
Zfp78	false	true	1
Zfp81	false	true	1
Zfp819	false	true	1
Zfp820	false	true	1
Zfp84	false	true	1
Zfp941	false	true	1
Zfp942	false	true	1
Zfp943	false	true	1
Zfp944	false	true	1
Zfp945	false	true	1
Zfp946	false	true	1
Zfp947	false	true	1
Zfp952	false	true	1
Zfp953	false	true	1
Zfp955a	false	true	1
Zfp955b	false	true	1
Zfp956	false	true	1
Zfp957	false	true	1
Zfp978	false	true	1
Zfp979	false	true	1
Zfp980	false	true	1
Zfp981	false	true	1
Zfp984	false	true	1
Zfp985	false	true	1
Zfp986	false	true	1
Zfp987	false	true	1
Zfp988	false	true	1
Zfp989	false	true	1
Zfp990	false	true	1
Zfp991	false	true	1
Zfp992	false	true	1
Zfp993	false	true	1
Zfp994	false	true	1
Zfp995	false	true	1
